0.09141652764656363, 0.8949149965133837, 0.14285714285714285
0.08309646855777734, 0.8945320997511346, 0.14285714285714285
0.08309067695561038, 0.8943876273347882, 0.14285714285714285
0.08308883457144055, 0.8943395988991147, 0.14285714285714285
0.08308663942932375, 0.894326477039578, 0.14285714285714285
0.08308420642245573, 0.8943266951410274, 0.14285714285714285
0.08308167038309813, 0.8943323263112055, 0.14285714285714285
0.08307909223465652, 0.8943402440136601, 0.14285714285714285
0.08307649778709769, 0.894349164517248, 0.14285714285714285
0.08307389795756408, 0.8943585501334902, 0.14285714285714285
0.08307129740512281, 0.8943681729639037, 0.14285714285714285
0.08306869815442902, 0.8943779353057741, 0.14285714285714285
0.08306610111793337, 0.8943877945311517, 0.14285714285714285
0.08306350673697831, 0.8943977314101528, 0.14285714285714285
0.0830609152525372, 0.8944077366878779, 0.14285714285714285
0.08305832681987652, 0.8944178053758536, 0.14285714285714285
0.08305574155727102, 0.8944279343171386, 0.14285714285714285
0.08305315956677634, 0.8944381211452443, 0.14285714285714285
0.08305058094313124, 0.8944483638383098, 0.14285714285714285
0.0830480057776006, 0.8944586605281957, 0.14285714285714285
0.08304543415965866, 0.8944690094190689, 0.14285714285714285
0.08304286617774553, 0.8944794087531251, 0.14285714285714285
0.08304030191962468, 0.8944898567966448, 0.14285714285714285
0.08303774147256943, 0.8945003518348449, 0.14285714285714285
0.08303518492347188, 0.8945108921705153, 0.14285714285714285
0.08303263235892028, 0.8945214761242806, 0.14285714285714285
0.08303008386525791, 0.8945321020355478, 0.14285714285714285
0.08302753952863418, 0.8945427682637211, 0.14285714285714285
0.08302499943504994, 0.8945534731895074, 0.14285714285714285
0.08302246367039642, 0.8945642152162323, 0.14285714285714285
0.08301993232049167, 0.8945749927711257, 0.14285714285714285
0.08301740547110908, 0.8945858043065698, 0.14285714285714285
0.08301488320800417, 0.8945966483012873, 0.14285714285714285
0.08301236561693266, 0.894607523261485, 0.14285714285714285
0.08300985278366449, 0.8946184277219278, 0.14285714285714285
0.08300734479399126, 0.8946293602469632, 0.14285714285714285
0.08300484173372719, 0.8946403194314779, 0.14285714285714285
0.08300234368870256, 0.8946513039017964, 0.14285714285714285
0.0829998507447521, 0.8946623123165155, 0.14285714285714285
0.08299736298769445, 0.8946733433672797, 0.14285714285714285
0.08299488050330539, 0.8946843957794862, 0.14285714285714285
0.0829924033772841, 0.8946954683129335, 0.14285714285714285
0.0829899316952117, 0.8947065597623981, 0.14285714285714285
0.08298746554250323, 0.8947176689581537, 0.14285714285714285
0.08298500500435205, 0.8947287947664213, 0.14285714285714285
0.08298255016566884, 0.8947399360897554, 0.14285714285714285
0.08298010111101202, 0.8947510918673648, 0.14285714285714285
0.08297765792451427, 0.8947622610753707, 0.14285714285714285
0.08297522068980152, 0.8947734427269987, 0.14285714285714285
0.08297278948990726, 0.8947846358727043, 0.14285714285714285
0.08297036440718174, 0.8947958396002388, 0.14285714285714285
0.08296794552319653, 0.8948070530346495, 0.14285714285714285
0.08296553291864525, 0.8948182753382171, 0.14285714285714285
0.08296312667324127, 0.8948295057103295, 0.14285714285714285
